                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
   -8485.7682712858313607     1819.9351741253540240        0.0000000000000000       7616        174        126        110        111          0          0        0.0000000000000000 137547.5952403904520907 138291.4689327030209824 133564.0313631397148129 135247.7256490476720501 126619.3591336604877142 139495.2581555552897044 137825.5491352877579629 139195.4028483639121987 129503.9095796456967946 126982.6863875425769947 125058.0689029240020318 126994.5839846564340405 137945.5197579144441988 136282.1273920765379444 134037.3593505134340376 134504.2608850862015970 141485.3909070563968271 139006.9192361174791586 133849.5131777931819670 139755.5152086213056464 135590.2632931244734209 132695.4970207440492231 127351.4979538546176627 128597.1151619032752933
   -8729.0075981932513969      264.3710637282527500        0.0000000000000000       3406        192        138        111        134          0          0        0.0000000000000000 137048.6032220690976828 145047.9840730249125045 136953.7597731194109656 138511.5517642359773163 131108.2833432138140779 135535.7053222430986352 139211.4419770225649700 137640.5579679205256980 129935.2579968038771767 133336.5113701724330895 137314.1132414144231007 132405.0821454356482718 130221.7133187620929675 131373.3679824071004987 122924.3287958796572639 132767.1264733066200279 135368.4691983424709179 130469.2237807972705923 137725.7673196674732026 131143.8763019996404182 132966.6963866016885731 135843.0388352105801459 133984.9296149439760484 138373.1293652400490828
    7604.9256592634292247     4220.8862765849917196        0.0000000000000000       3871        182        120        115        128          0          0        0.0000000000000000 132827.6916382632916793 137815.3585155616456177 121525.6085856043209787 128583.9742937789851567 139954.2312373270979151 130992.3808686487172963 135853.9648133931623306 131734.9628008744330145 125279.7179115730396006 125465.1984572744113393 125538.6115381472773151 134996.3316610383044463 124797.8840635757078417 131961.5217809740861412 134391.9027917405182961 129373.9706261113169603 131359.6750159813382197 142879.4554559212410823 131246.8960812684381381 124426.7504333483084338 127668.6708675934060011 131764.8312356670212466 137623.6949609847506508 138671.0610807740595192
    8365.5504547654199996     1934.0245276455405019        0.0000000000000000       7412        242        170        166        148          0          0        0.0000000000000000 136744.2249296865775250 127415.0379568001371808 121778.6779759650235064 130759.3213452399504604 128591.3520137258019531 133943.4960295807686634 142503.6916543105908204 131672.1238682661205530 132155.7026807671936695 134342.2373881387175061 131318.0401587494707201 135675.3641356991138309 138753.8155327930580825 134456.8856721316406038 131104.9890617722121533 136895.2090171549352817 132799.9653750172292348 126024.6814505170768825 138401.8394471208739560 125326.1074297974118963 134265.2091278231528122 126251.1892483595438534 127774.7779593532322906 127223.1334516896604327
    6255.1212825219172373    -5828.7642311774870905        0.0000000000000000       4143        191        126        130        126          0          0        0.0000000000000000 137813.6424237417522818 137275.7349819325318094 124949.7224165783700300 134703.4540386751759797 131143.4475885035353713 124757.5109953343344387 132069.8981712150271051 110313.9231162587238941 111237.8448403746006079 120845.5370830585452495 117798.9067381837376161 111895.8867865258071106 112058.0392744359269273 116391.0708388238708721 124811.5479739405272994 125893.6334646251343656 125902.1554353196261218 129883.9295229709532578 135605.1177351693040691 136662.7319371546909679 142620.8087022500694729 139071.8085374306538142 138327.4574267297284678 139474.4776289434812497
   -2658.9244353245931052     8375.4192563029537268        0.0000000000000000       5643        159        116        111         90          0          0        0.0000000000000000 134703.6730255756410770 128979.0705133467563428 133619.7348459275090136 129846.3518229722976685 124671.6707630752061959 124097.5179151081392774 125555.2840282887191279 128062.6322654785617488 130337.8961831297347089 124992.8994934984657448 127208.8861433654237771 118607.4611036553687882 122820.8444075439183507 124316.7997275693633128 118058.4410629906633403 118035.0726897089625709 126717.2699213570012944 134391.6994148153753486 139017.3072915887751151 132408.9636099608032964 139536.9946551386383362 138622.8002268532582093 136819.0147136638697702 142864.2746103318932001
    2676.9734739893651749     8307.2551741444403888        0.0000000000000000       3403        167        122        104        108          0          0        0.0000000000000000 117644.6300082061497960 120838.9098671423707856 127945.4496147027675761 123042.9899688819132280 122956.4706273894262267 131192.2815740158839617 125748.4286699335789308 115699.9785103016038192 123650.7253250170178944 123961.1023030313517665 118184.9146604204433970 117827.5745898214809131 124167.5821245778060984 120108.7098918604897335 119321.4256112978764577 118951.3285906642704504 128514.9759940751537215 124943.9304278025374515 123662.1550750532478560 120247.6784666283929255 122617.2037956926069455 122184.9221548075729515 123405.9226739303121576 126605.9117694710585056
   -8541.2195972435238218     1714.6781044550482420        0.0000000000000000       4990        191        126        136        120          0          0        0.0000000000000000 131912.8495068583288230 134677.2903699632443022 124947.8960573246149579 129286.2071659549110336 133191.6054289274907205 131308.7636509301955812 130779.1688356521917740 132039.7345690766524058 131006.2953012028738158 135523.6860564743401483 129415.4609294200927252 131704.8899549480702262 127167.8388293185271323 124442.2261935063143028 127755.8569923917239066 126435.6878769270697376 125677.7056122472131392 129397.8860464782483177 123635.1717233803938143 126592.0204778692859691 128467.2075853158021346 125493.3071157920494443 121852.9225949325627880 129756.9657647858548444
    7496.8610262726542715    -3809.3704113371504718        0.0000000000000000       4290        204        140        122        146          0          0        0.0000000000000000 113299.4060142639646074 115750.7526388396654511 116183.7397149754106067 115256.6733624842745485 121632.5167819481721381 125424.0693768039054703 122799.5167181023134617 117059.4627067044057185 116633.6985179428302217 126775.3718267042422667 115264.8502487031510100 118331.9292021735018352 123630.9579970274935476 118277.9930688775202725 107351.7459328769618878 104510.8607538583310088 109231.7790649782837136 120005.7779722640407272 117040.9960330553003587 123143.7596641690615797 124617.4539705574279651 114599.9952216566161951 117817.5972066305694170 125844.6190030530124204
   -8640.3672605951869627       96.0083070725015517        0.0000000000000000       3885        220        139        144        156          0          0        0.0000000000000000 128395.6121740391245112 130885.2102729325852124 129505.2581300144520355 128895.0327213733398821 122400.8835482269059867 118104.1286626064102165 121050.7220603991590906 115232.8480954800324980 121974.5550675452686846 126204.8646991836867528 129864.4514118362858426 127348.1045261764520546 125928.7294072482618503 123995.8001170337083749 120564.0255980087531498 114676.1054883150791284 117095.6181205504981335 121239.2482668408047175 127260.2140763066418003 126725.6083800627529854 125896.8697369758447167 119838.4089372017915593 123786.9857766651693964 130388.0393164744309615
   -2066.8364508077311257     8423.4338307416765019        0.0000000000000000       2541        196        151        124        116          0          0        0.0000000000000000 135497.9364977262448519 141306.5700295573624317 139164.1566217306244653 131455.1008509560488164 132424.0014555041561835 135151.8479989935585763 129893.5535801510122837 131700.2276797982049175 129917.0634700663358672 135064.9753547950822394 133925.0099586107826326 133451.8590192506380845 132970.5132778415572830 132121.6179429866024293 129657.4929904492018977 134925.3033957463921979 132165.7126062197494321 130887.4702288837434025 133747.6658531721914187 124440.0943380134849576 131785.9196378662600182 134759.0451667707238812 131668.5535928031313233 134461.8295329288230278
    8865.5566863103140349     -266.3092264251275196        0.0000000000000000       3765        170        126        110        104          0          0        0.0000000000000000 138952.2484841863042675 139737.3812871349800844 141720.0730621644761413 142417.7734841812343802 138625.3817953687394038 134571.7189532705524471 133794.9315684709581546 126992.7217191273375647 133792.1836659544496797 125398.4928128667670535 135357.4493062644323800 138550.5422455466468818 141346.7069736939447466 134628.7556078167981468 125756.6133030634373426 137038.6335401629330590 133752.9533566631143913 137327.2100532077311072 138879.4079729741788469 139099.2687819167040288 143377.2621679741714615 137955.5725607219792437 143948.7577896803268231 144206.0300741241953801
    6988.5022866343770147     5097.1592053511867562        0.0000000000000000       4780        185        126        106        138          0          0        0.0000000000000000 126252.5209359022846911 122373.2884500898653641 129814.9708829648297979 130250.7932723819103558 135343.6938392239972018 132662.7217497794772498 120964.4660729073220864 123628.2162145401234739 127434.6693547410832252 131640.8429924915835727 120724.1022116613457911 118420.0987980963254813 122324.3228160857688636 129087.6790263886941830 130786.0177025926823262 129106.0461906381387962 136835.8226367307361215 130769.7318763987714192 126149.3580062248220202 128026.5252884128130972 129791.3847049271862488 121916.7777784380887169 122826.6536231754289474 133550.5406378599291202
